baseMean;log2FoldChange.x;lfcSE;pvalue;padj.x;gene_id;State;ensgene;majZGA
75,94230935;1,002994146;0,167011325;1,02E-09;3,35E-09;Zfand3;UP;NA;non_ZGA
10,60877304;-0,103383583;0,269000333;0,690625974;0,741987084;Zfand4;;NA;non_ZGA
3694,135443;-0,430473796;0,245359831;0,073979278;0,105142981;Zfand5;;NA;non_ZGA
2356,375408;-0,036645397;0,134694543;0,786446985;0,825469312;Zfand6;;ENSMUSG00000030629;non_ZGA
15,15041398;-1,394638255;0,406419114;0,000223625;0,000466435;Zfat;DOWN;NA;non_ZGA
147,4394485;-2,586762625;0,239503147;4,64E-28;4,13E-27;Zfc3h1;DOWN;NA;common_ZGA
10,24217307;0,457378953;0,275137049;0,080687387;0,113586661;Zfhx2;;NA;non_ZGA
263,2736565;1,191292414;0,113954207;4,86E-26;3,92E-25;Zfhx3;UP;ENSMUSG00000038872;non_ZGA
25,47093332;1,061863606;0,293757878;0,000142982;0,000304272;Zfhx4;UP;NA;non_ZGA
0,056717616;-0,012896755;0,950304629;0,924012089;NA;Zfp-ps;;NA;NA
228,9737165;-1,407176286;0,168737437;3,01E-17;1,55E-16;Zfp1;DOWN;ENSMUSG00000055835;common_ZGA
955,7084471;1,027416133;0,223969004;2,36E-06;6,02E-06;Zfp101;UP;NA;non_ZGA
16,84866646;-0,473933093;0,456498476;0,246419975;0,3075094;Zfp105;;NA;non_ZGA
995,6538725;0,514764738;0,087717397;3,76E-09;1,19E-08;Zfp106;UP;NA;non_ZGA
282,2899591;1,183836383;0,135100248;8,45E-19;4,73E-18;Zfp108;UP;NA;non_ZGA
25,97139031;0,823862588;0,299917156;0,003727327;0,006643634;Zfp109;UP;NA;non_ZGA
24,08315828;1,036257089;0,20522873;2,28E-07;6,31E-07;Zfp11;UP;NA;C57BL6_ZGA
32,54033676;-1,157556304;0,367683489;0,000768425;0,001506539;Zfp110;DOWN;NA;non_ZGA
40,77115202;0,876642684;0,251261571;0,000289267;0,000596233;Zfp111;UP;NA;non_ZGA
0,314546348;0,860165989;1,05381636;0,345256375;0,412025758;Zfp112;;NA;non_ZGA
290,6566333;-0,697092808;0,168969135;2,75E-05;6,29E-05;Zfp113;DOWN;NA;C57BL6_ZGA
0,790500123;-0,316638922;0,430886589;0,004855323;0,008504891;Zfp114;DOWN;NA;non_ZGA
4,486412298;-1,710250329;0,306181684;6,04E-09;1,88E-08;Zfp119a;DOWN;NA;non_ZGA
22,37657731;-1,481878545;0,1959168;1,54E-14;6,84E-14;Zfp119b;DOWN;NA;non_ZGA
20,30919191;0,191567787;0,319793346;0,525077495;0,589275128;Zfp12;;NA;B6CASTF1_ZGA
149,1468248;-0,407582765;0,14812726;0,005376697;0,009352856;Zfp120;DOWN;NA;non_ZGA
72,86173254;-1,218298495;0,238215224;1,45E-07;4,09E-07;Zfp125;DOWN;NA;NA
0,394976202;-0,676693876;1,124685597;0,372187799;0,439871436;Zfp128;;NA;non_ZGA
8,188765265;0,195687113;0,430501604;0,612764975;0,672084129;Zfp13;;NA;non_ZGA
6009,769684;1,904990981;0,143745927;1,35E-40;2,14E-39;Zfp131;UP;NA;non_ZGA
0,596276875;-0,034924509;0,803730514;0,912671675;0,931139034;Zfp133-ps;;NA;NA
2,05298379;-3,095536429;1,065142207;0,000155321;0,000329249;Zfp14;DOWN;NA;non_ZGA
274,1590946;-0,683549525;0,130487932;1,30E-07;3,67E-07;Zfp141;DOWN;NA;NA
180,8812048;-0,303674067;0,132671009;0,021004837;0,033119795;Zfp142;DOWN;ENSMUSG00000026135;B6CASTF1_ZGA
361,9311992;-2,997832471;0,132509727;3,73E-114;5,07E-112;Zfp143;DOWN;ENSMUSG00000061079;common_ZGA
7,558730093;-1,067024772;0,541303924;0,022910399;0,035883534;Zfp146;DOWN;NA;non_ZGA
554,2585046;-0,85885059;0,113947105;2,81E-14;1,23E-13;Zfp148;DOWN;NA;non_ZGA
0,220320415;0,093947005;0,718173265;0,831132315;NA;Zfp148-ps1;;NA;NA
1,843961439;0,60335135;0,825044646;0,693663281;0,744666254;Zfp157;;NA;non_ZGA
40,64410516;-0,913872566;0,249513724;0,000158124;0,000334824;Zfp160;DOWN;NA;non_ZGA
9,541565426;-0,362671627;0,317277925;0,226364801;0,285658795;Zfp169;;NA;non_ZGA
16,73650541;1,366938708;0,335872105;1,55E-05;3,64E-05;Zfp174;UP;NA;non_ZGA
100,2699934;-2,002646849;0,235772592;4,97E-18;2,68E-17;Zfp180;DOWN;NA;non_ZGA
42,75053196;0,159279931;0,2952455;0,570777462;0,633691962;Zfp182;;NA;non_ZGA
22,19760392;0,96031461;0,361206516;0,004057609;0,007192052;Zfp184;UP;NA;non_ZGA
12,31301496;-2,017985454;0,391385922;5,80E-08;1,68E-07;Zfp185;DOWN;NA;non_ZGA
4,102371122;-0,405384692;0,72480945;0,440174458;0,507123405;Zfp189;;NA;non_ZGA
2,517000724;0,59020784;0,523710216;0,168477335;0,220059668;Zfp2;;NA;non_ZGA
11,69332733;0,837221175;0,281038447;0,00177665;0,003321948;Zfp202;UP;NA;non_ZGA
567,1927567;-1,890084448;0,096690086;1,24E-85;8,56E-84;Zfp207;DOWN;NA;non_ZGA
386,1845616;1,226501494;0,105369986;1,10E-31;1,17E-30;Zfp212;UP;NA;non_ZGA
25,8747958;0,037074569;0,363375008;0,91159482;0,930133809;Zfp213;;NA;non_ZGA
513,9300562;0,125157111;0,147414896;0,386212002;0,453754946;Zfp217;;NA;B6CASTF1_ZGA
13,21043795;0,277045175;0,387829743;0,435610053;0,502897301;Zfp219;;NA;non_ZGA
117,0181465;-0,591572947;0,144110395;3,31E-05;7,53E-05;Zfp229;DOWN;NA;non_ZGA
50,98390781;-0,139087934;0,141139678;0,319898921;0,385662051;Zfp235;;NA;non_ZGA
103,4903826;0,122322691;0,160348333;0,437041202;0,504331072;Zfp236;;NA;non_ZGA
62,70166907;-3,285045853;0,271822335;1,48E-34;1,78E-33;Zfp239;DOWN;ENSMUSG00000042097;non_ZGA
44,10382991;0,022112861;0,222631149;0,917968909;0,935339564;Zfp24;;NA;NA
12,03268103;1,18983698;0,494169886;0,005817352;0,010062741;Zfp248;UP;NA;non_ZGA
34,27978988;-2,31350162;0,333794436;8,06E-13;3,23E-12;Zfp251;DOWN;ENSMUSG00000022526;non_ZGA
31,3012266;-0,786688627;0,332185081;0,011382356;0,018779478;Zfp26;DOWN;NA;non_ZGA
1147,690942;1,241192714;0,183625996;5,19E-12;1,99E-11;Zfp260;UP;NA;non_ZGA
122,8651797;-1,071560298;0,227980024;1,39E-06;3,62E-06;Zfp263;DOWN;ENSMUSG00000022529;non_ZGA
26,0337298;-1,136339514;0,236087168;7,23E-07;1,92E-06;Zfp264;DOWN;NA;NA
2,574075641;1,07343225;0,727499531;0,102050774;0,140407063;Zfp266;;NA;non_ZGA
127,1332454;0,017533898;0,1309024;0,89261624;0,914874833;Zfp267;;NA;NA
105,8856685;-0,146995259;0,126710459;0,242362573;0,303112886;Zfp268;;NA;NA
43,01398552;0,885243262;0,271967937;0,000664111;0,001310824;Zfp27;UP;NA;non_ZGA
8,278353703;0,991438946;0,434909408;0,011180645;0,018468115;Zfp273;UP;NA;non_ZGA
4,225976498;-2,377650389;0,795172238;0,000407862;0,000824813;Zfp275;DOWN;NA;non_ZGA
81,00127257;0,106628522;0,202518836;0,590140141;0,651289179;Zfp276;;NA;non_ZGA
180,9309779;1,471097931;0,109451029;1,08E-41;1,78E-40;Zfp277;UP;ENSMUSG00000055917;non_ZGA
23,74462192;0,179606319;0,363448184;0,593654365;0,65465929;Zfp28;;NA;non_ZGA
1724,680892;0,369903645;0,07866665;2,40E-06;6,11E-06;Zfp280b;UP;ENSMUSG00000049764;non_ZGA
56,41267849;-3,464076537;0,367060924;4,31E-22;2,87E-21;Zfp280c;DOWN;ENSMUSG00000036916;non_ZGA
412,8048819;0,556862712;0,112308428;5,97E-07;1,60E-06;Zfp280d;UP;ENSMUSG00000038535;non_ZGA
257,6266136;-2,458323012;0,134830543;5,10E-75;2,71E-73;Zfp281;DOWN;ENSMUSG00000041483;non_ZGA
28,41895662;-0,247432166;0,191369518;0,187929874;0,242406915;Zfp282;;NA;non_ZGA
2,295907597;3,232262711;0,816814052;5,91E-06;1,45E-05;Zfp286;UP;NA;non_ZGA
30,96719497;0,989803062;0,356295821;0,002779;0,005048703;Zfp287;UP;NA;non_ZGA
119,4919652;-1,243763327;0,398783205;0,000783763;0,001533886;Zfp292;DOWN;ENSMUSG00000039967;non_ZGA
1252,686441;-0,108970819;0,136270742;0,425395582;0,492638648;Zfp296;;ENSMUSG00000011267;common_ZGA
54,88456718;1,022585137;0,211678253;7,11E-07;1,89E-06;Zfp3;UP;NA;non_ZGA
51,96283161;1,148038029;0,245239365;1,26E-06;3,29E-06;Zfp30;UP;NA;non_ZGA
2,981075037;-0,572470862;0,596625649;0,18064618;0,234094418;Zfp300;;NA;non_ZGA
35,89469522;1,546862479;0,24332057;5,58E-11;2,00E-10;Zfp316;UP;NA;non_ZGA
130,6871289;-3,019188706;0,237575919;8,16E-38;1,15E-36;Zfp317;DOWN;ENSMUSG00000057551;B6CASTF1_ZGA
126,413298;0,430911693;0,139068869;0,001699623;0,003186307;Zfp318;UP;NA;non_ZGA
55,47953305;0,216321199;0,18554915;0,234899544;0,295101807;Zfp319;;NA;non_ZGA
310,4481203;0,691814563;0,107122799;7,98E-11;2,83E-10;Zfp322a;UP;ENSMUSG00000046351;non_ZGA
8,61394698;-3,200882566;0,607843564;2,24E-12;8,78E-12;Zfp324;DOWN;NA;non_ZGA
13,53195809;0,882509708;0,288015066;0,001290341;0,002455506;Zfp326;UP;NA;non_ZGA
144,9843714;0,496352993;0,132355375;0,000146757;0,000311807;Zfp329;UP;ENSMUSG00000057894;non_ZGA
161,6416192;-1,193919336;0,118415972;3,23E-24;2,38E-23;Zfp330;DOWN;ENSMUSG00000031711;non_ZGA
31,12351976;0,560629288;0,345217204;0,081650359;0,114828558;Zfp334;;NA;non_ZGA
90,07292189;-1,632277923;0,182363613;1,17E-19;6,86E-19;Zfp335;DOWN;ENSMUSG00000039834;B6CASTF1_ZGA
42,87502358;0,667743778;0,212435849;0,001251373;0,002384969;Zfp341;UP;NA;non_ZGA
64,15400948;-1,351292043;0,191669538;7,06E-13;2,84E-12;Zfp345;DOWN;NA;non_ZGA
122,4859839;-3,584567277;0,307424268;2,39E-32;2,60E-31;Zfp346;DOWN;ENSMUSG00000021481;non_ZGA
184,3043446;-0,011433334;0,124196108;0,931676288;0,946006357;Zfp35;;NA;non_ZGA
812,7031139;1,473219728;0,152403888;1,31E-22;8,90E-22;Zfp352;UP;NA;B6CASTF1_ZGA
929,0117652;3,91768457;0,203960184;2,15E-83;1,39E-81;Zfp353-ps;UP;ENSMUSG00000095057;NA
2,029076948;-0,93440649;0,562794428;0,289634577;0,35385768;Zfp354a;;NA;non_ZGA
1,453970576;0,395063216;0,751914776;0,808905024;0,844758636;Zfp354b;;NA;non_ZGA
2,353137065;0,221648753;0,761743011;0,790313243;0,828996915;Zfp354c;;NA;non_ZGA
0,592622119;0,538932339;1,025208504;0,299213417;0,364211635;Zfp358;;NA;non_ZGA
39,55067568;1,102661362;0,164732176;1,07E-11;4,01E-11;Zfp36;UP;NA;B6CASTF1_ZGA
3,370789053;2,16760403;0,755019483;0,000337554;0,000690489;Zfp362;UP;NA;non_ZGA
1,168511485;0,740275145;0,824069581;0,492137717;0,558005559;Zfp365;;NA;non_ZGA
0,085842758;0,186489781;0,891632909;0,7888011;NA;Zfp366;;NA;non_ZGA
244,6450014;-0,515233593;0,192389015;0,006408757;0,011004504;Zfp367;DOWN;ENSMUSG00000044934;non_ZGA
32,26790997;-0,61983246;0,178052991;0,000387976;0,000786389;Zfp369;DOWN;NA;non_ZGA
20,00821983;1,40901479;0,410425103;0,000179655;0,000378386;Zfp36l1;UP;NA;non_ZGA
1,244204761;1,458194932;0,822653154;0,016883493;0,027053936;Zfp36l1-ps;UP;NA;NA
66,77029569;2,027732976;0,180144611;3,94E-30;3,87E-29;Zfp36l2;UP;NA;non_ZGA
1,345835063;2,058766006;1,773665837;0,007777955;0,013184619;Zfp36l3;UP;NA;non_ZGA
2,220468256;0,246548223;0,505328219;0,796489925;0,833958;Zfp37;;NA;non_ZGA
12,19179768;-2,426069944;0,383272016;3,15E-11;1,15E-10;Zfp382;DOWN;NA;non_ZGA
33,83156591;0,472473109;0,234038046;0,037227863;0,05607981;Zfp383;;NA;non_ZGA
11,18872108;0,314109565;0,325716092;0,305429298;0,370648735;Zfp384;;NA;non_ZGA
14,28803105;1,573124125;0,218489523;1,90E-13;7,93E-13;Zfp385a;UP;NA;non_ZGA
34,81719213;1,353285682;0,286379585;7,66E-07;2,03E-06;Zfp385b;UP;NA;non_ZGA
37,70724375;-0,868642289;0,279958992;0,001241123;0,002366703;Zfp385c;DOWN;NA;C57BL6_ZGA
92,61200724;-2,716745584;0,245681762;3,31E-29;3,12E-28;Zfp386;DOWN;ENSMUSG00000042063;B6CASTF1_ZGA
2,888470925;2,245879648;0,872522005;0,000942288;0,001828078;Zfp389;UP;NA;NA
32,15317678;0,224765392;0,302477331;0,434417787;0,501697016;Zfp39;;NA;non_ZGA
0,734337284;-2,480410889;1,08150515;0,109007489;0,148997865;Zfp395;;NA;non_ZGA
65,24698006;-1,342940692;0,263614018;1,38E-07;3,90E-07;Zfp397;DOWN;NA;non_ZGA
58,4607962;-0,928718764;0,230156548;3,25E-05;7,39E-05;Zfp398;DOWN;ENSMUSG00000062519;non_ZGA
19,22233507;-0,076472598;0,331332225;0,808027498;0,844048907;Zfp40;;NA;non_ZGA
139,8465545;-1,066914232;0,22320275;9,86E-07;2,59E-06;Zfp407;DOWN;ENSMUSG00000048410;B6CASTF1_ZGA
30,45459606;0,389053231;0,237363929;0,089558156;0,124715816;Zfp408;;NA;non_ZGA
73,9590538;1,633568339;0,250585109;1,64E-11;6,07E-11;Zfp41;UP;NA;non_ZGA
1615,232214;-0,282921244;0,145881175;0,048772883;0,071911505;Zfp410;;ENSMUSG00000042472;common_ZGA
38,40972969;-0,257150448;0,142839386;0,068956256;0,098661628;Zfp414;;NA;non_ZGA
5,107413243;-0,199124633;0,556810505;0,670032612;0,72460848;Zfp418;;NA;non_ZGA
0,278962606;-0,28755079;0,844883243;0,821355411;NA;Zfp419;;NA;NA
184,949951;-2,048994792;0,291286921;4,70E-13;1,91E-12;Zfp42;DOWN;ENSMUSG00000051176;B6CASTF1_ZGA
3,039336233;-2,267941711;0,45668251;1,08E-07;3,08E-07;Zfp42-ps1;DOWN;NA;NA
152,4366465;1,244684146;0,127939403;9,72E-23;6,67E-22;Zfp420;UP;ENSMUSG00000058402;non_ZGA
19,24064394;-0,8880006;0,382894732;0,012039637;0,019778212;Zfp422;DOWN;NA;non_ZGA
0,067941615;0,268286554;1,049832466;0,806791255;NA;Zfp422-ps;;NA;NA
79,83809016;1,266845626;0,191204303;1,27E-11;4,75E-11;Zfp423;UP;ENSMUSG00000045333;non_ZGA
88,7779583;-0,813582659;0,205762251;5,22E-05;0,000116444;Zfp426;DOWN;NA;non_ZGA
74,25056073;0,818571183;0,312625892;0,005616473;0,009743719;Zfp428;UP;NA;B6CASTF1_ZGA
1,719907659;0,08471539;0,389385325;0,891298664;0,91388543;Zfp429;;NA;non_ZGA
73,83320182;-1,486092079;0,219158327;4,48E-12;1,72E-11;Zfp433;DOWN;NA;non_ZGA
26,05076814;0,22696278;0,316325826;0,447911088;0,51492388;Zfp438;;NA;non_ZGA
7,013951286;-1,666077368;0,230010089;1,40E-13;5,89E-13;Zfp442;DOWN;NA;non_ZGA
174,810162;-2,32041938;0,142529163;2,21E-60;7,16E-59;Zfp444;DOWN;ENSMUSG00000044876;non_ZGA
198,0475823;-0,957680273;0,125533855;1,45E-14;6,45E-14;Zfp445;DOWN;NA;non_ZGA
91,43671543;-1,425847665;0,232056422;3,06E-10;1,05E-09;Zfp446;DOWN;ENSMUSG00000033961;B6CASTF1_ZGA
41,57741835;-0,647926564;0,273309469;0,013670527;0,022244861;Zfp449;DOWN;NA;non_ZGA
997,056104;1,710212117;0,190805249;6,38E-20;3,77E-19;Zfp451;UP;NA;non_ZGA
1,328794706;-0,621521232;0,538564935;0,17737006;0,230360689;Zfp454;;NA;non_ZGA
0,60775383;-0,287291007;0,895848295;0,554970815;0,618590835;Zfp455;;NA;non_ZGA
0,49312284;0,258573082;0,65695843;0,585043001;0,646667975;Zfp456;;NA;non_ZGA
9,334502748;0,385444632;0,381122485;0,270575047;0,333476199;Zfp457;;NA;non_ZGA
4,757572075;0,198890888;0,407137787;0,586138255;0,647710717;Zfp458;;NA;non_ZGA
12,75820161;0,430340273;0,19277405;0,021935384;0,034483058;Zfp459;UP;NA;B6CASTF1_ZGA
196,9522216;1,309240707;0,14870005;5,20E-19;2,94E-18;Zfp46;UP;ENSMUSG00000051351;non_ZGA
1,444645583;0,119649366;0,724026595;0,051031927;0,074998537;Zfp462;;NA;non_ZGA
0,433455919;0,196989863;0,680076064;0,528872026;0,592971828;Zfp467;;NA;non_ZGA
3,144997863;1,259087156;0,614678506;0,01138678;0,018782417;Zfp469;UP;NA;NA
56,7901735;-0,352753977;0,322703812;0,249243081;0,310596121;Zfp472;;NA;non_ZGA
84,397234;0,820223638;0,114969824;7,38E-13;2,96E-12;Zfp473;UP;NA;non_ZGA
0,217179184;0,408208348;1,126272774;0,566791655;NA;Zfp474;;NA;non_ZGA
3,144929855;1,148450405;0,440623601;0,003610737;0,006444981;Zfp488;UP;NA;non_ZGA
2,041843613;0,507846984;0,581100981;0,281367561;0,344960584;Zfp493;;NA;non_ZGA
11,79477332;0,068077773;0,310900696;0,007508665;0,012758567;Zfp503;UP;NA;non_ZGA
34,79900417;-0,007941155;0,272124503;0,976779791;0,981706046;Zfp507;;NA;non_ZGA
156,0164358;-1,185173451;0,174470154;5,33E-12;2,04E-11;Zfp51;DOWN;NA;non_ZGA
44,61919691;0,197523849;0,172378361;0,24404247;0,304881509;Zfp511;;NA;non_ZGA
61,22739927;0,571502472;0,179810916;0,001188898;0,002273621;Zfp512;UP;NA;non_ZGA
108,1081584;0,831748967;0,147148995;1,01E-08;3,09E-08;Zfp512b;UP;NA;NA
137,8694978;0,763096459;0,093256736;1,88E-16;9,27E-16;Zfp513;UP;ENSMUSG00000043059;non_ZGA
3,881752965;0,040287177;0,494232468;0,92225162;0,938671661;Zfp516;;NA;non_ZGA
393,7177071;0,01389627;0,106700522;0,898185224;0,919219553;Zfp518a;;ENSMUSG00000049164;non_ZGA
18,11670175;-1,511324164;0,441295078;0,000151576;0,000321661;Zfp518b;DOWN;NA;non_ZGA
14,64038072;-1,656859583;0,327056705;1,22E-07;3,47E-07;Zfp52;DOWN;NA;B6CASTF1_ZGA
0,763039726;0,032982864;0,944715607;0,570347786;0,633379816;Zfp520-ps;;NA;NA
19,56528779;1,507046012;0,477921821;0,000408885;0,000826725;Zfp521;UP;NA;non_ZGA
9,466436941;1,187374158;0,50554808;0,006860531;0,011722662;Zfp523;UP;NA;non_ZGA
6,602869061;1,316951196;0,476277443;0,001838499;0,003430374;Zfp524;UP;NA;non_ZGA
2,40894702;-0,209395145;0,452939741;0,605656059;0,665616882;Zfp526;;NA;non_ZGA
49,14697135;-1,373903968;0,323420927;8,54E-06;2,06E-05;Zfp53;DOWN;NA;B6CASTF1_ZGA
255,6855773;1,087770193;0,120324028;8,19E-20;4,82E-19;Zfp532;UP;ENSMUSG00000042439;non_ZGA
154,3230113;-0,815033556;0,109290545;6,00E-14;2,57E-13;Zfp534;DOWN;NA;non_ZGA
4,720135526;0,952085094;0,490389485;0,02428463;0,037822013;Zfp536;UP;NA;non_ZGA
126,5592952;-0,193808579;0,178787338;0,270768753;0,333651519;Zfp54;;NA;non_ZGA
105,8296054;2,014798289;0,188017769;1,58E-27;1,37E-26;Zfp541;UP;NA;non_ZGA
0,34852597;0,853135483;1,670711567;0,411681439;0,478928655;Zfp551;;NA;non_ZGA
164,1177717;0,06928172;0,165433657;0,671304003;0,725652198;Zfp553;;ENSMUSG00000045598;non_ZGA
119,7125163;-2,300776131;0,180605444;6,22E-38;8,76E-37;Zfp558;DOWN;NA;non_ZGA
138,0322106;1,492868645;0,148722402;3,05E-24;2,25E-23;Zfp560;UP;NA;non_ZGA
19,84559841;0,621767364;0,381512554;0,074229205;0,105453773;Zfp563;;NA;non_ZGA
231,2179058;-1,057059323;0,228605844;2,06E-06;5,28E-06;Zfp566;DOWN;NA;B6CASTF1_ZGA
298,992954;-0,307565681;0,148920292;0,036656702;0,055289727;Zfp568;;NA;non_ZGA
551,424694;0,300455862;0,109212553;0,005705406;0,009886743;Zfp57;UP;NA;non_ZGA
2,860542758;0,131512724;0,584590403;0,781173717;0,821187496;Zfp572;;NA;NA
462,284139;0,050700872;0,158299895;0,742512624;0,787456316;Zfp574;;ENSMUSG00000045252;B6CASTF1_ZGA
48,38473764;2,027787747;0,201284446;1,20E-24;9,09E-24;Zfp575;UP;NA;non_ZGA
2,304494178;-1,682599976;0,514976947;0,000262305;0,000543233;Zfp579;DOWN;NA;non_ZGA
28,26151141;0,146320893;0,288906548;0,595602093;0,656429823;Zfp58;;NA;non_ZGA
6,040218509;2,155134679;0,29441933;5,42E-14;2,32E-13;Zfp580;UP;NA;non_ZGA
36,67325736;-1,682452063;0,293453731;2,81E-09;8,96E-09;Zfp583;DOWN;NA;non_ZGA
15,26548414;-4,475452096;0,514233085;4,08E-19;2,32E-18;Zfp59;DOWN;NA;non_ZGA
1388,260168;1,353820545;0,111836189;3,49E-34;4,14E-33;Zfp592;UP;NA;non_ZGA
38,18005583;-0,800250633;0,293860228;0,004405475;0,007766675;Zfp593;DOWN;NA;common_ZGA
3,899594716;0,958566137;0,658639744;0,063257204;0,091162027;Zfp595;;NA;non_ZGA
173,7283354;-0,186248862;0,134544763;0,162528673;0,213188909;Zfp597;;NA;non_ZGA
80,00693272;0,590374513;0,105395099;1,74E-08;5,25E-08;Zfp598;UP;NA;non_ZGA
130,6485248;-4,616971409;0,251354628;2,16E-76;1,20E-74;Zfp599;DOWN;ENSMUSG00000062794;non_ZGA
168,9293046;0,799962797;0,149513035;5,85E-08;1,70E-07;Zfp60;UP;ENSMUSG00000037640;non_ZGA
152,2361129;0,137978321;0,130915534;0,287271445;0,351292597;Zfp600;;NA;common_ZGA
23,16288602;0,615298504;0,237417251;0,007181434;0,012241564;Zfp605;UP;NA;non_ZGA
16,59712564;0,528792215;0,419754428;0,162313053;0,212932277;Zfp606;;NA;non_ZGA
40,49548333;1,682385964;0,201806685;1,81E-17;9,47E-17;Zfp607a;UP;NA;NA
4,766394672;-1,381232896;0,512301375;0,002120818;0,003920093;Zfp607b;DOWN;NA;NA
8,284489059;0,558173152;0,351173739;0,087658724;0,122342386;Zfp608;;NA;non_ZGA
80,69359082;0,378591511;0,142892816;0,007267988;0,012371302;Zfp609;UP;NA;non_ZGA
18,57929617;-0,246613655;0,312078713;0,406728114;0,474201081;Zfp61;;NA;non_ZGA
27,54193914;-0,378068328;0,309993615;0,200333832;0,256532963;Zfp612;;NA;non_ZGA
119,5473823;0,561042497;0,182551815;0,001738373;0,00325609;Zfp616;UP;ENSMUSG00000069476;non_ZGA
79,62135933;-3,426767993;0,239232242;2,02E-47;4,20E-46;Zfp617;DOWN;ENSMUSG00000066880;common_ZGA
58,61802261;1,734979674;0,337998672;5,65E-08;1,64E-07;Zfp618;UP;NA;non_ZGA
3,789332849;-0,955137778;0,540790708;0,040769853;0,060984608;Zfp619;;NA;non_ZGA
128,2531908;0,188507814;0,145559041;0,188447735;0,24287651;Zfp62;;NA;non_ZGA
677,5802783;-0,860334384;0,268284977;0,000886707;0,001724958;Zfp622;DOWN;ENSMUSG00000052253;B6CASTF1_ZGA
200,9185223;-1,491010941;0,178155787;2,19E-17;1,14E-16;Zfp623;DOWN;ENSMUSG00000050846;B6CASTF1_ZGA
37,01332481;-0,241114926;0,227200317;0,275554963;0,338849969;Zfp626;;NA;NA
13,62362674;0,541199105;0,196218008;0,004778494;0,008382709;Zfp628;UP;NA;non_ZGA
0,376536124;0,119062431;0,797280232;0,795940585;0,833546539;Zfp629;;NA;non_ZGA
57,9828336;-0,865214709;0,247278283;0,00029958;0,000616656;Zfp637;DOWN;NA;B6CASTF1_ZGA
459,5940415;-1,174704296;0,102799862;1,52E-30;1,52E-29;Zfp638;DOWN;NA;NA
479,2493872;-2,839926742;0,128086637;1,04E-109;1,24E-107;Zfp639;DOWN;ENSMUSG00000027667;common_ZGA
30,06698698;0,436151154;0,192015571;0,020314758;0,032129623;Zfp64;UP;NA;non_ZGA
48,77266675;-1,534543904;0,202112059;1,06E-14;4,73E-14;Zfp640;DOWN;NA;NA
3,009374282;-0,215448223;0,459363723;0,600153023;0,660561756;Zfp641;;NA;non_ZGA
257,7673842;-0,418834427;0,126845089;0,000860974;0,0016775;Zfp644;DOWN;NA;common_ZGA
128,160838;0,781794947;0,169899859;2,83E-06;7,13E-06;Zfp646;UP;NA;non_ZGA
108,0515023;-0,185185876;0,185264601;0,309785527;0,375038709;Zfp647;;NA;non_ZGA
0;NA;NA;NA;NA;Zfp648;;NA;non_ZGA
2,869079779;-1,205396581;0,412138178;0,001184403;0,002265635;Zfp65;DOWN;NA;B6CASTF1_ZGA
6,270910076;-1,256869853;0,364698944;0,00023769;0,000494453;Zfp651;DOWN;NA;non_ZGA
25,35181884;0,788695282;0,198406332;4,56E-05;0,000102147;Zfp652;UP;NA;non_ZGA
18,76408749;-0,553993467;0,235220584;0,015321248;0,024738374;Zfp653;DOWN;NA;non_ZGA
153,7659151;-0,932678256;0,14522778;8,40E-11;2,98E-10;Zfp654;DOWN;NA;non_ZGA
1669,591912;-0,358078119;0,088871611;4,66E-05;0,000104144;Zfp655;DOWN;ENSMUSG00000007812;non_ZGA
10,70284166;0,066344355;0,461096066;0,870001502;0,895878328;Zfp658;;NA;non_ZGA
9,631336429;1,214268849;0,284305102;8,06E-06;1,95E-05;Zfp660;UP;NA;NA
5,276369189;-0,351282047;0,547739548;0,448185123;0,515183362;Zfp661;;NA;non_ZGA
2,803044751;2,23637117;0,993912142;0,001097515;0,002108126;Zfp663;UP;NA;non_ZGA
561,1459156;-0,089865559;0,153660129;0,555818458;0,619341397;Zfp664;;ENSMUSG00000079215;non_ZGA
22,51356647;0,388989694;0,256566805;0,115662268;0,157017033;Zfp667;;NA;non_ZGA
42,2091025;-1,940987745;0,252476057;1,41E-15;6,61E-15;Zfp668;DOWN;ENSMUSG00000049728;non_ZGA
114,2666231;-2,838841425;0,210757495;3,08E-42;5,21E-41;Zfp672;DOWN;ENSMUSG00000049755;C57BL6_ZGA
160,6023485;-0,504140078;0,156189213;0,001085257;0,002086272;Zfp677;DOWN;NA;B6CASTF1_ZGA
1988,162834;0,976652091;0,072760647;2,61E-41;4,26E-40;Zfp68;UP;ENSMUSG00000058291;non_ZGA
2,835245538;-0,571830989;0,595242146;0,24170672;0,302388665;Zfp683;;NA;NA
76,85757661;0,537807116;0,19500467;0,004768867;0,008366509;Zfp687;UP;NA;non_ZGA
20,12028254;1,269901239;0,346819738;8,94E-05;0,000194647;Zfp688;UP;NA;non_ZGA
38,8798749;0,106860313;0,22459293;0,624451161;0,682855894;Zfp689;;NA;C57BL6_ZGA
70,86722259;1,521609903;0,226422513;5,44E-12;2,08E-11;Zfp69;UP;NA;non_ZGA
16,32068842;-0,589260996;0,171436971;0,000474784;0,000953996;Zfp691;DOWN;NA;non_ZGA
12,73986616;0,872248313;0,325664537;0,004334414;0,007652788;Zfp692;UP;NA;non_ZGA
24,18141627;0,989456997;0,139257994;6,54E-13;2,64E-12;Zfp697;UP;NA;non_ZGA
