chr;start;end;length;abs_summit;pileup;LOG10(pvalue);fold_enrichment;LOG10(qvalue);name
chr9;31327722;31328325;604;31328109;138,33;123,39702;17,11653;119,95949;mDUX-rep1-peak.19625
chr10;17577231;17578015;785;17577664;137,47;123,23402;17,30934;119,79668;mDUX-rep1-peak.1589
chr15;59591767;59592571;805;59592213;143,45;123,14898;16,05021;119,71178;mDUX-rep1-peak.7706
chr1;87170528;87170904;377;87170623;217,74;122,72955;8,41305;119,29279;mDUX-rep1-peak.681
chr8;13705459;13705996;538;13705743;186,15;122,40429;10,39699;118,96783;mDUX-rep1-peak.18440
chr7;9970764;9971299;536;9971043;157,11;122,1821;13,50247;118,74588;mDUX-rep1-peak.17260
chr9;124256360;124257871;1512;124257774;595,15;122,13963;3,13765;118,70345;mDUX-rep1-peak.20371
chr6;136646184;136646799;616;136646395;137,47;122,10754;17,01163;118,67139;mDUX-rep1-peak.17084
chr1;58938154;58938913;760;58938547;135,77;122,09763;17,48646;118,6615;mDUX-rep1-peak.403
chr1;156053019;156053794;776;156053454;135,77;122,09763;17,48646;118,6615;mDUX-rep1-peak.1140
chr10;25615691;25616825;1135;25616154;135,77;122,09763;17,48646;118,6615;mDUX-rep1-peak.1665
chr11;25359066;25359645;580;25359362;135,77;122,09763;17,48646;118,6615;mDUX-rep1-peak.2803
chr11;29111222;29111891;670;29111540;135,77;122,09763;17,48646;118,6615;mDUX-rep1-peak.2826
chr12;43211566;43212653;1088;43211922;135,77;122,09763;17,48646;118,6615;mDUX-rep1-peak.3888
chr12;88255235;88256657;1423;88256049;135,77;122,09763;17,48646;118,6615;mDUX-rep1-peak.4323
chr15;26563763;26564455;693;26564067;135,77;122,09763;17,48646;118,6615;mDUX-rep1-peak.7477
chr16;73250000;73251077;1078;73250358;135,77;122,09763;17,48646;118,6615;mDUX-rep1-peak.8558
chr17;36517628;36518447;820;36518008;135,77;122,09763;17,48646;118,6615;mDUX-rep1-peak.8997
chr18;3010827;3012806;1980;3011580;135,77;122,09763;17,48646;118,6615;mDUX-rep1-peak.9402
chr18;63077918;63078663;746;63078290;135,77;122,09763;17,48646;118,6615;mDUX-rep1-peak.9814
chr18;69342134;69343435;1302;69342974;135,77;122,09763;17,48646;118,6615;mDUX-rep1-peak.9887
chr2;66206256;66206930;675;66206588;135,77;122,09763;17,48646;118,6615;mDUX-rep1-peak.10993
chr2;161688861;161689533;673;161689236;135,77;122,09763;17,48646;118,6615;mDUX-rep1-peak.11782
chr6;37589184;37589825;642;37589468;135,77;122,09763;17,48646;118,6615;mDUX-rep1-peak.16308
chr6;126180718;126181506;789;126181069;135,77;122,09763;17,48646;118,6615;mDUX-rep1-peak.17001
chr7;51268748;51269327;580;51269045;135,77;122,09763;17,48646;118,6615;mDUX-rep1-peak.17651
chr9;93131488;93132230;743;93131802;135,77;122,09763;17,48646;118,6615;mDUX-rep1-peak.20121
chr10;69936690;69937944;1255;69937030;146,01;122,08759;15,20305;118,65428;mDUX-rep1-peak.2023
chr5_JH584299_random;661480;662124;645;661825;150,28;121,98598;14,53316;118,55276;mDUX-rep1-peak.16056
chr17;38325688;38326410;723;38326071;140,89;121,98032;16,40349;118,54712;mDUX-rep1-peak.9021
chr6;118253069;118253858;790;118253442;201,52;121,48985;9,20526;118,05726;mDUX-rep1-peak.16934
chr3;104949394;104950083;690;104949758;154,55;121,43379;13,82564;118,00123;mDUX-rep1-peak.12806
chr13;50191274;50192171;898;50191739;144,31;121,40157;15,43343;117,96905;mDUX-rep1-peak.5105
chr3;19897080;19897773;694;19897366;145,16;121,38705;15,23527;117,95457;mDUX-rep1-peak.12075
chr1;11344115;11344900;786;11344462;134,91;120,79778;17,37729;117,36593;mDUX-rep1-peak.72
chr1;157514086;157514752;667;157514424;134,06;120,79778;17,26811;117,36593;mDUX-rep1-peak.1164
chr1;172683069;172684268;1200;172683470;134,06;120,79778;17,26811;117,36593;mDUX-rep1-peak.1309
chr10;14174791;14175457;667;14175105;134,91;120,79778;17,37729;117,36593;mDUX-rep1-peak.1565
chr10;109947211;109947978;768;109947700;134,91;120,79778;17,37729;117,36593;mDUX-rep1-peak.2385
chr11;67134362;67135024;663;67134685;134,91;120,79778;17,37729;117,36593;mDUX-rep1-peak.3122
chr12;77467315;77467876;562;77467540;134,06;120,79778;17,26811;117,36593;mDUX-rep1-peak.4165
chr12;82191755;82192753;999;82192352;134,91;120,79778;17,37729;117,36593;mDUX-rep1-peak.4218
chr13;68078220;68079242;1023;68078618;134,06;120,79778;17,26811;117,36593;mDUX-rep1-peak.5393
chr13;81008685;81009504;820;81009083;134,91;120,79778;17,37729;117,36593;mDUX-rep1-peak.5484
chr14;47808346;47809230;885;47808768;134,91;120,79778;17,37729;117,36593;mDUX-rep1-peak.6753
chr15;41890392;41890931;540;41890542;134,91;120,79778;17,37729;117,36593;mDUX-rep1-peak.7587
chr16;21512753;21513402;650;21513111;134,06;120,79778;17,26811;117,36593;mDUX-rep1-peak.8202
chr17;59121449;59122154;706;59121835;134,91;120,79778;17,37729;117,36593;mDUX-rep1-peak.9147
chr19;34319343;34320089;747;34319781;134,91;120,79778;17,37729;117,36593;mDUX-rep1-peak.10271
chr2;13937199;13937787;589;13937478;134,06;120,79778;17,26811;117,36593;mDUX-rep1-peak.10631
chr2;175162798;175163548;751;175163074;134,91;120,79778;17,37729;117,36593;mDUX-rep1-peak.11909
chr3;16723803;16725114;1312;16724450;134,06;120,79778;17,26811;117,36593;mDUX-rep1-peak.12052
chr4;40460465;40461324;860;40460796;134,91;120,79778;17,37729;117,36593;mDUX-rep1-peak.13442
chr4;147767039;147768159;1121;147767746;134,06;120,79778;17,26811;117,36593;mDUX-rep1-peak.14674
chr5;43204592;43205210;619;43204861;134,91;120,79778;17,37729;117,36593;mDUX-rep1-peak.15190
chr6;60411077;60411878;802;60411375;134,91;120,79778;17,37729;117,36593;mDUX-rep1-peak.16495
chr7;15430895;15432148;1254;15431161;134,91;120,79778;17,37729;117,36593;mDUX-rep1-peak.17371
chr7;140021362;140021925;564;140021633;134,91;120,79778;17,37729;117,36593;mDUX-rep1-peak.18314
chr8;76975705;76976365;661;76976079;134,91;120,79778;17,37729;117,36593;mDUX-rep1-peak.19040
chr9;112335496;112336458;963;112336224;134,06;120,79778;17,26811;117,36593;mDUX-rep1-peak.20284
chrX;17720388;17721094;707;17720689;134,06;120,79778;17,26811;117,36593;mDUX-rep1-peak.20456
chrX;18185299;18186041;743;18185708;134,91;120,79778;17,37729;117,36593;mDUX-rep1-peak.20458
chrX;60137605;60138184;580;60137845;134,06;120,79778;17,26811;117,36593;mDUX-rep1-peak.20595
chrX;108674773;108675468;696;108675178;134,06;120,79778;17,26811;117,36593;mDUX-rep1-peak.20762
chr13;3536288;3537029;742;3536621;144,31;120,68683;15,26802;117,26068;mDUX-rep1-peak.4634
chr9;68880788;68881761;974;68881218;162,24;120,57388;12,55671;117,14794;mDUX-rep1-peak.19946
chr19;7427313;7427965;653;7427590;163,09;120,40289;12,39359;116,97713;mDUX-rep1-peak.10061
chr12;79320384;79321099;716;79320758;134,06;120,28033;17,12862;116,85466;mDUX-rep1-peak.4188
chr5;116790394;116791147;754;116790765;134,06;120,28033;17,12862;116,85466;mDUX-rep1-peak.15731
chr12;18779849;18780528;680;18780224;171,63;120,23867;11,50866;116,81308;mDUX-rep1-peak.3667
chr15;76959671;76961067;1397;76960196;140,89;120,08234;15,93377;116,65691;mDUX-rep1-peak.7811
chr12;102071674;102072410;737;102072088;140,89;119,8961;15,88827;116,47082;mDUX-rep1-peak.4428
chr17;24304317;24304892;576;24304580;143,45;119,80917;15,26007;116,38405;mDUX-rep1-peak.8886
chr1;56091237;56091813;577;56091547;133,21;119,50116;17,15894;116,07633;mDUX-rep1-peak.385
chr1;60432300;60433748;1449;60433447;133,21;119,50116;17,15894;116,07633;mDUX-rep1-peak.417
chr10;23714112;23714733;622;23714345;133,21;119,50116;17,15894;116,07633;mDUX-rep1-peak.1645
chr10;100383363;100383914;552;100383636;133,21;119,50116;17,15894;116,07633;mDUX-rep1-peak.2304
chr11;20143804;20145203;1400;20144747;133,21;119,50116;17,15894;116,07633;mDUX-rep1-peak.2746
chr13;59367570;59368130;561;59367835;133,21;119,50116;17,15894;116,07633;mDUX-rep1-peak.5190
chr14;48295036;48295791;756;48295422;133,21;119,50116;17,15894;116,07633;mDUX-rep1-peak.6758
chr15;80920233;80921044;812;80920740;133,21;119,50116;17,15894;116,07633;mDUX-rep1-peak.7842
chr17;64356362;64357088;727;64356727;133,21;119,50116;17,15894;116,07633;mDUX-rep1-peak.9185
chr2;120580005;120580656;652;120580325;133,21;119,50116;17,15894;116,07633;mDUX-rep1-peak.11472
chr5;106433830;106434578;749;106434201;133,21;119,50116;17,15894;116,07633;mDUX-rep1-peak.15644
chr5;123213639;123214150;512;123214005;133,21;119,50116;17,15894;116,07633;mDUX-rep1-peak.15783
chr6;52334137;52335778;1642;52334491;133,21;119,50116;17,15894;116,07633;mDUX-rep1-peak.16422
chr6;57540641;57541399;759;57541002;133,21;119,50116;17,15894;116,07633;mDUX-rep1-peak.16464
chr7;104855557;104856287;731;104855973;133,21;119,50116;17,15894;116,07633;mDUX-rep1-peak.18035
chr7;124651608;124652270;663;124651981;133,21;119,50116;17,15894;116,07633;mDUX-rep1-peak.18193
chr8;36277796;36279399;1604;36278221;133,21;119,50116;17,15894;116,07633;mDUX-rep1-peak.18764
chr9;59052164;59052920;757;59052542;133,21;119,50116;17,15894;116,07633;mDUX-rep1-peak.19859
chr8;107501673;107502410;738;107501998;143,45;119,45557;15,1783;116,03361;mDUX-rep1-peak.19282
chr7;64767455;64768243;789;64767824;151,99;119,43118;13,90824;116,00928;mDUX-rep1-peak.17728
chr11;88647502;88648165;664;88647768;148,58;119,41354;14,33398;115,9917;mDUX-rep1-peak.3309
chr12;99385199;99386137;939;99385531;157,11;119,3551;12,966;115,9335;mDUX-rep1-peak.4396
chr4;11189561;11190200;640;11189914;145,16;119,30046;14,76434;115,87891;mDUX-rep1-peak.13263
chr6;83311604;83312171;568;83311879;143,45;119,2796;15,13774;115,85809;mDUX-rep1-peak.16656
chr8;95163195;95163753;559;95163488;169,07;119,1857;11,51444;115,76425;mDUX-rep1-peak.19188
chr12;69485491;69486088;598;69485734;144,31;119,11136;14,9085;115,68999;mDUX-rep1-peak.4066
chr11;53338635;53339344;710;53339013;133,21;118,98772;17,02033;115,56645;mDUX-rep1-peak.3011
chr6;142715845;142716645;801;142716218;145,16;118,63175;14,61596;115,21087;mDUX-rep1-peak.17120
chr14;33220809;33221838;1030;33221072;139,18;118,46181;15,65235;115,04111;mDUX-rep1-peak.6537
chr19;45090164;45090877;714;45090414;141,74;118,40922;15,3274;114,98856;mDUX-rep1-peak.10373
chr8;104266712;104267336;625;104267074;155,41;118,3625;13,07197;114,94189;mDUX-rep1-peak.19242
chr7;35579627;35580289;663;35579968;160,53;118,31013;12,42534;114,88956;mDUX-rep1-peak.17509
chr16;43080727;43081451;725;43081057;150,28;118,24913;13,75299;114,82867;mDUX-rep1-peak.8377
chr4;150811591;150812280;690;150811954;151,14;118,21022;13,58364;114,78984;mDUX-rep1-peak.14706
chr1;84542317;84543352;1036;84542699;132,35;118,20776;17,04976;114,7874;mDUX-rep1-peak.603
chr1;109327360;109328368;1009;109327728;132,35;118,20776;17,04976;114,7874;mDUX-rep1-peak.795
chr10;110642176;110642737;562;110642435;132,35;118,20776;17,04976;114,7874;mDUX-rep1-peak.2390
chr11;91175134;91175737;604;91175470;132,35;118,20776;17,04976;114,7874;mDUX-rep1-peak.3325
chr13;18849623;18850311;689;18849998;132,35;118,20776;17,04976;114,7874;mDUX-rep1-peak.4832
chr13;62181267;62182753;1487;62182045;132,35;118,20776;17,04976;114,7874;mDUX-rep1-peak.5225
chr13;82249406;82249898;493;82249593;132,35;118,20776;17,04976;114,7874;mDUX-rep1-peak.5493
chr14;112808771;112809229;459;112809030;132,35;118,20776;17,04976;114,7874;mDUX-rep1-peak.7213
chr17;34374943;34375637;695;34375312;132,35;118,20776;17,04976;114,7874;mDUX-rep1-peak.8978
chr17;71154985;71155813;829;71155446;132,35;118,20776;17,04976;114,7874;mDUX-rep1-peak.9246
chr18;10812609;10813367;759;10813022;132,35;118,20776;17,04976;114,7874;mDUX-rep1-peak.9461
chr18;19958699;19959310;612;19959012;132,35;118,20776;17,04976;114,7874;mDUX-rep1-peak.9515
chr3;78385672;78386202;531;78385936;132,35;118,20776;17,04976;114,7874;mDUX-rep1-peak.12482
chr4;21773136;21773869;734;21773525;132,35;118,20776;17,04976;114,7874;mDUX-rep1-peak.13328
chr5;29654068;29654920;853;29654401;132,35;118,20776;17,04976;114,7874;mDUX-rep1-peak.15091
chr6;136240444;136241197;754;136240793;132,35;118,20776;17,04976;114,7874;mDUX-rep1-peak.17075
chrX;17584516;17585086;571;17584798;132,35;118,20776;17,04976;114,7874;mDUX-rep1-peak.20450
chrX;74593684;74594315;632;74594000;132,35;118,20776;17,04976;114,7874;mDUX-rep1-peak.20648
chr6;88232077;88232608;532;88232328;251,04;118,12394;6,63265;114,70659;mDUX-rep1-peak.16710
chr18;60481005;60481620;616;60481257;212,62;118,04572;8,216;114,62853;mDUX-rep1-peak.9801
chr2;131926377;131926858;482;131926686;137,47;118,00397;15,96158;114,5868;mDUX-rep1-peak.11574
chr6;100057535;100058188;654;100057819;149,43;117,40555;13,74408;113,98899;mDUX-rep1-peak.16821
chr7;79818098;79818729;632;79818449;250,19;117,29044;6,61018;113,87399;mDUX-rep1-peak.17846
chr13;62415153;62415705;553;62415423;161,38;117,20939;12,10145;113,79303;mDUX-rep1-peak.5235
chr7;26657647;26658315;669;26658067;148,58;117,16416;13,85981;113,74788;mDUX-rep1-peak.17459
chr5;123405487;123406153;667;123405878;146,01;117,01917;14,0885;113,60302;mDUX-rep1-peak.15787
chr16;76354118;76354836;719;76354498;168,21;116,97739;11,28096;113,56135;mDUX-rep1-peak.8575
chr11;30443761;30444958;1198;30444594;131,5;116,91761;16,94059;113,50163;mDUX-rep1-peak.2846
chr13;11933951;11934884;934;11934355;131,5;116,91761;16,94059;113,50163;mDUX-rep1-peak.4699
chr13;93128662;93129481;820;93129010;131,5;116,91761;16,94059;113,50163;mDUX-rep1-peak.5546
chr14;33224379;33224965;587;33224796;131,5;116,91761;16,94059;113,50163;mDUX-rep1-peak.6538
chr14;76994653;76995523;871;76995251;131,5;116,91761;16,94059;113,50163;mDUX-rep1-peak.6994
chr16;85448568;85449562;995;85449181;131,5;116,91761;16,94059;113,50163;mDUX-rep1-peak.8624
chr18;14590833;14591645;813;14591257;131,5;116,91761;16,94059;113,50163;mDUX-rep1-peak.9492
chr3;22089265;22090228;964;22089822;131,5;116,91761;16,94059;113,50163;mDUX-rep1-peak.12090
chr4;90870652;90871339;688;90870959;131,5;116,91761;16,94059;113,50163;mDUX-rep1-peak.13802
chr4;100827097;100827794;698;100827533;131,5;116,91761;16,94059;113,50163;mDUX-rep1-peak.13861
chr5;150527382;150528134;753;150527758;131,5;116,91761;16,94059;113,50163;mDUX-rep1-peak.16015
chr6;65057319;65058536;1218;65058077;131,5;116,91761;16,94059;113,50163;mDUX-rep1-peak.16530
chr6;81889805;81890590;786;81890180;131,5;116,91761;16,94059;113,50163;mDUX-rep1-peak.16643
chr7;101523010;101523713;704;101523337;131,5;116,91761;16,94059;113,50163;mDUX-rep1-peak.17996
chr8;9808160;9808846;687;9808468;131,5;116,91761;16,94059;113,50163;mDUX-rep1-peak.18412
chrX;111404482;111405155;674;111404781;131,5;116,91761;16,94059;113,50163;mDUX-rep1-peak.20777
chr5;15042531;15044382;1852;15043916;200,66;116,87746;8,7679;113,46442;mDUX-rep1-peak.14862
chr1;62753247;62753883;637;62753601;132,35;116,79108;16,66892;113,37811;mDUX-rep1-peak.428
chr5;104728507;104729312;806;104728874;132,35;116,79108;16,66892;113,37811;mDUX-rep1-peak.15630
chr15;102123634;102124275;642;102124000;168,21;116,73493;11,2431;113,32207;mDUX-rep1-peak.7999
chr3;34781143;34782227;1085;34781942;151,14;116,69015;13,28125;113,27733;mDUX-rep1-peak.12186
chr4;53338548;53339423;876;53339123;162,24;116,60584;11,8718;113,19311;mDUX-rep1-peak.13542
chr8;118828079;118828798;720;118828482;133,21;116,58892;16,38448;113,17621;mDUX-rep1-peak.19346
chr6;108569393;108569954;562;108569702;141,74;116,48359;14,87925;113,07097;mDUX-rep1-peak.16872
chr13;107469887;107470401;515;107470094;143,45;116,21414;14,44518;112,80183;mDUX-rep1-peak.5701
chr12;8451652;8452289;638;8451979;180,17;116,18974;10,06493;112,77748;mDUX-rep1-peak.3590
chr8;22130610;22131357;748;22130972;210,05;116,18635;8,11748;112,77409;mDUX-rep1-peak.18673
chr2;179813890;179814415;526;179814119;198,1;116,10345;8,7806;112,69126;mDUX-rep1-peak.11944
chr8;13312794;13313423;630;13313092;175,9;115,99776;10,50752;112,58567;mDUX-rep1-peak.18438
chrUn_JH584304;96674;100114;3441;98163;11967,98;115,98504;1,24263;112,57295;mDUX-rep1-peak.20397
chr4;117634278;117634895;618;117634546;177,61;115,97676;10,31219;112,56469;mDUX-rep1-peak.14018
chr17;48429363;48429919;557;48429624;157,97;115,9667;12,41306;112,55465;mDUX-rep1-peak.9087
chr5;21722587;21723197;611;21722837;206,64;115,82967;8,31554;112,41779;mDUX-rep1-peak.14991
chr11;96803008;96803628;621;96803185;138,33;115,77578;15,21054;112,36398;mDUX-rep1-peak.3371
chr1;113342479;113343200;722;113342938;130,64;115,63074;16,83142;112,21913;mDUX-rep1-peak.820
chr10;79217570;79218227;658;79217901;130,64;115,63074;16,83142;112,21913;mDUX-rep1-peak.2101
chr13;70897576;70898656;1081;70897952;130,64;115,63074;16,83142;112,21913;mDUX-rep1-peak.5414
chr18;37388154;37388684;531;37388319;130,64;115,63074;16,83142;112,21913;mDUX-rep1-peak.9639
chr1_GL456210_random;41432;42318;887;41750;130,64;115,63074;16,83142;112,21913;mDUX-rep1-peak.10483
chr3;41050548;41051213;666;41050878;130,64;115,63074;16,83142;112,21913;mDUX-rep1-peak.12235
chr3;136261269;136261911;643;136261560;130,64;115,63074;16,83142;112,21913;mDUX-rep1-peak.13028
chr7;95943051;95943769;719;95943414;130,64;115,63074;16,83142;112,21913;mDUX-rep1-peak.17953
chr8;36922250;36922896;647;36922577;130,64;115,63074;16,83142;112,21913;mDUX-rep1-peak.18772
chr8;46446091;46446686;596;46446489;130,64;115,63074;16,83142;112,21913;mDUX-rep1-peak.18841
chr9;28549670;28550397;728;28550040;130,64;115,63074;16,83142;112,21913;mDUX-rep1-peak.19589
chr9;69172596;69173242;647;69172914;130,64;115,63074;16,83142;112,21913;mDUX-rep1-peak.19951
chr9;80890525;80891184;660;80890852;130,64;115,63074;16,83142;112,21913;mDUX-rep1-peak.20047
chr9;101453647;101454466;820;101454055;130,64;115,63074;16,83142;112,21913;mDUX-rep1-peak.20186
chrX;94091827;94092536;710;94092191;130,64;115,63074;16,83142;112,21913;mDUX-rep1-peak.20719
chrX;144272683;144273318;636;144272939;130,64;115,63074;16,83142;112,21913;mDUX-rep1-peak.20881
chr3;138763713;138764495;783;138764151;191,27;115,39075;9,15567;111,98231;mDUX-rep1-peak.13052
chr15;73542610;73543213;604;73542889;196,39;115,26363;8,82437;111,85531;mDUX-rep1-peak.7783
chr10;83109271;83109957;687;83109600;279,22;115,24182;5,71875;111,83353;mDUX-rep1-peak.2124
chr14;12307977;12308704;728;12308339;157,97;114,93465;12,22829;111,52673;mDUX-rep1-peak.6367
chr14;32994820;32995552;733;32995238;167,36;114,57141;11,01836;111,16393;mDUX-rep1-peak.6534
chr1;30616319;30616908;590;30616605;129,79;114,34715;16,72225;110,93996;mDUX-rep1-peak.183
chr1;55874149;55874861;713;55874434;129,79;114,34715;16,72225;110,93996;mDUX-rep1-peak.382
chr1;131145774;131146455;682;131146124;129,79;114,34715;16,72225;110,93996;mDUX-rep1-peak.912
chr10;50053334;50054184;851;50053721;129,79;114,34715;16,72225;110,93996;mDUX-rep1-peak.1873
chr10;58735078;58735680;603;58735369;129,79;114,34715;16,72225;110,93996;mDUX-rep1-peak.1931
chr12;70712146;70712856;711;70712494;129,79;114,34715;16,72225;110,93996;mDUX-rep1-peak.4083
chr12;76449307;76450331;1025;76449728;129,79;114,34715;16,72225;110,93996;mDUX-rep1-peak.4154
chr13;40969806;40970775;970;40970167;129,79;114,34715;16,72225;110,93996;mDUX-rep1-peak.5021
chr17;37667487;37668239;753;37667843;129,79;114,34715;16,72225;110,93996;mDUX-rep1-peak.9014
chr17;77270444;77271096;653;77270731;129,79;114,34715;16,72225;110,93996;mDUX-rep1-peak.9275
chr18;7863695;7864546;852;7864119;129,79;114,34715;16,72225;110,93996;mDUX-rep1-peak.9444
chr18;10848703;10849388;686;10849094;129,79;114,34715;16,72225;110,93996;mDUX-rep1-peak.9462
chr18;42312186;42312738;553;42312450;129,79;114,34715;16,72225;110,93996;mDUX-rep1-peak.9667
chr18;72390817;72391460;644;72391056;129,79;114,34715;16,72225;110,93996;mDUX-rep1-peak.9913
chr2;171948009;171948846;838;171948399;129,79;114,34715;16,72225;110,93996;mDUX-rep1-peak.11885
chr4;6115946;6116861;916;6116424;129,79;114,34715;16,72225;110,93996;mDUX-rep1-peak.13229
chr6;55998199;55998972;774;55998598;129,79;114,34715;16,72225;110,93996;mDUX-rep1-peak.16454
chr7;125907695;125908586;892;125908406;129,79;114,34715;16,72225;110,93996;mDUX-rep1-peak.18206
chr9;35615996;35616681;686;35616335;129,79;114,34715;16,72225;110,93996;mDUX-rep1-peak.19662
chr9;85094572;85095275;704;85094951;129,79;114,34715;16,72225;110,93996;mDUX-rep1-peak.20070
chrX;13414535;13415221;687;13414897;129,79;114,34715;16,72225;110,93996;mDUX-rep1-peak.20439
chrX;45662193;45662604;412;45662350;129,79;114,34715;16,72225;110,93996;mDUX-rep1-peak.20542
