"Intersection_category","Intersection_count","Gene_name","Gene_id"
"NRs regulated|ZGA genes",2,"Eif4e2","ENSMUSG00000026254"
"NRs regulated|ZGA genes",2,"Eif4ebp1","ENSMUSG00000031490"
"NRs regulated|Obox regulated",2,"Eif4g1","ENSMUSG00000045983"
"NRs regulated",1,"Eif4g2","ENSMUSG00000005610"
"NRs regulated|Obox regulated",2,"Eif4h","ENSMUSG00000040731"
"NRs regulated",1,"Eif5","ENSMUSG00000021282"
"NRs regulated",1,"Eif5a2","ENSMUSG00000050192"
"NRs regulated",1,"Eif5b","ENSMUSG00000026083"
"NRs regulated|Obox regulated",2,"Eif6","ENSMUSG00000027613"
"NRs regulated",1,"Eipr1","ENSMUSG00000036613"
"NRs regulated",1,"Elac1","ENSMUSG00000036941"
"NRs regulated",1,"Elavl1","ENSMUSG00000040028"
"Dux regulated",1,"Elf3","ENSMUSG00000003051"
"NRs regulated",1,"Elk1","ENSMUSG00000009406"
"NRs regulated|ZGA genes",2,"Ell2","ENSMUSG00000001542"
"NRs regulated",1,"Ell3","ENSMUSG00000027246"
"NRs regulated",1,"Elmo2","ENSMUSG00000017670"
"NRs regulated|ZGA genes",2,"Eloa","ENSMUSG00000028668"
"NRs regulated|ZGA genes",2,"Elob","ENSMUSG00000055839"
"NRs regulated",1,"Eloc","ENSMUSG00000079658"
"NRs regulated|Obox regulated",2,"Elof1","ENSMUSG00000013822"
"NRs regulated",1,"Elovl3","ENSMUSG00000038754"
"NRs regulated|Obox regulated",2,"Elovl6","ENSMUSG00000041220"
"NRs regulated|Obox regulated",2,"Elp2","ENSMUSG00000024271"
"NRs regulated|Obox regulated",2,"Elp5","ENSMUSG00000018565"
"NRs regulated|Obox regulated",2,"Elp6","ENSMUSG00000054836"
"NRs regulated",1,"Emc1","ENSMUSG00000078517"
"NRs regulated|Obox regulated",2,"Emc3","ENSMUSG00000030286"
"NRs regulated|ZGA genes",2,"Emc4","ENSMUSG00000027131"
"NRs regulated",1,"Emc7","ENSMUSG00000055943"
"NRs regulated",1,"Emc8","ENSMUSG00000031819"
"NRs regulated",1,"Emc9","ENSMUSG00000022217"
"NRs regulated",1,"Emd","ENSMUSG00000001964"
"NRs regulated|Obox regulated",2,"Eme1","ENSMUSG00000039055"
"NRs regulated",1,"Emg1","ENSMUSG00000004268"
"NRs regulated|Obox regulated",2,"Emid1","ENSMUSG00000034164"
"NRs regulated|Obox regulated",2,"Eml3","ENSMUSG00000071647"
"NRs regulated",1,"Emsy","ENSMUSG00000035401"
"NRs regulated",1,"Enc1","ENSMUSG00000041773"
"Obox regulated",1,"Eng","ENSMUSG00000026814"
"NRs regulated",1,"Enkd1","ENSMUSG00000013155"
"NRs regulated",1,"Eno1b","ENSMUSG00000059040"
"NRs regulated",1,"Enoph1","ENSMUSG00000029326"
"NRs regulated",1,"Enpp3","ENSMUSG00000019989"
"NRs regulated",1,"Entpd3","ENSMUSG00000041608"
"NRs regulated",1,"Entpd7","ENSMUSG00000025192"
"NRs regulated",1,"Eny2","ENSMUSG00000022338"
"NRs regulated",1,"Ep300","ENSMUSG00000055024"
"NRs regulated",1,"Epas1","ENSMUSG00000024140"
"NRs regulated",1,"Epb41l1","ENSMUSG00000027624"
"Dux regulated|NRs regulated|Obox regulated",3,"Epcam","ENSMUSG00000045394"
"NRs regulated|Obox regulated",2,"Epg5","ENSMUSG00000039840"
"NRs regulated",1,"Epha7","ENSMUSG00000028289"
"NRs regulated",1,"Epha8","ENSMUSG00000028661"
"NRs regulated",1,"Ephb1","ENSMUSG00000032537"
"NRs regulated",1,"Ephb3","ENSMUSG00000005958"
"NRs regulated",1,"Ephb4","ENSMUSG00000029710"
"NRs regulated",1,"Epm2a","ENSMUSG00000055493"
"NRs regulated",1,"Eprs","ENSMUSG00000026615"
"NRs regulated",1,"Eqtn","ENSMUSG00000028575"
"NRs regulated|Obox regulated",2,"Eral1","ENSMUSG00000020832"
"NRs regulated|Obox regulated",2,"Erap1","ENSMUSG00000021583"
"NRs regulated",1,"Erbb3","ENSMUSG00000018166"
"NRs regulated",1,"Erc1","ENSMUSG00000030172"
"NRs regulated|Obox regulated",2,"Ercc1","ENSMUSG00000003549"
"NRs regulated|Obox regulated",2,"Ercc3","ENSMUSG00000024382"
"NRs regulated|Obox regulated",2,"Ercc6","ENSMUSG00000054051"
"NRs regulated|Obox regulated",2,"Ercc6l","ENSMUSG00000051220"
"NRs regulated",1,"Erfe","ENSMUSG00000047443"
"NRs regulated|Obox regulated",2,"Ergic3","ENSMUSG00000005881"
"NRs regulated",1,"Erh","ENSMUSG00000021131"
"NRs regulated|Obox regulated",2,"Eri1","ENSMUSG00000031527"
"NRs regulated",1,"Erich1","ENSMUSG00000051978"
"NRs regulated",1,"Erlec1","ENSMUSG00000020311"
"NRs regulated|Obox regulated",2,"Erlin2","ENSMUSG00000031483"
"NRs regulated",1,"Ermap","ENSMUSG00000028644"
"NRs regulated",1,"Ermard","ENSMUSG00000036552"
"NRs regulated",1,"Erp29","ENSMUSG00000029616"
"NRs regulated",1,"Erp44","ENSMUSG00000028343"
"NRs regulated",1,"Esco2","ENSMUSG00000022034"
"NRs regulated|ZGA genes",2,"Esf1","ENSMUSG00000045624"
"Dux regulated|NRs regulated",2,"Esp24","ENSMUSG00000095625"
"NRs regulated|Obox regulated",2,"Espl1","ENSMUSG00000058290"
"NRs regulated|Obox regulated",2,"Esrrb","ENSMUSG00000021255"
"NRs regulated",1,"Ess2","ENSMUSG00000003527"
"NRs regulated",1,"Esyt3","ENSMUSG00000037681"
"Obox regulated",1,"Etd","ENSMUSG00000060967"
"NRs regulated",1,"Etf1","ENSMUSG00000024360"
"NRs regulated",1,"Etfa","ENSMUSG00000032314"
"NRs regulated",1,"Etfb","ENSMUSG00000004610"
"NRs regulated",1,"Etfrf1","ENSMUSG00000040370"
"NRs regulated|Obox regulated",2,"Etnk1","ENSMUSG00000030275"
"NRs regulated",1,"Etv3","ENSMUSG00000003382"
"NRs regulated",1,"Etv5","ENSMUSG00000013089"
"NRs regulated|Obox regulated",2,"Etv6","ENSMUSG00000030199"
"NRs regulated|Obox regulated",2,"Eva1a","ENSMUSG00000035104"
"NRs regulated",1,"Eva1b","ENSMUSG00000050212"
"NRs regulated",1,"Evi5l","ENSMUSG00000011832"
"NRs regulated",1,"Ewsr1","ENSMUSG00000009079"
"NRs regulated|Obox regulated",2,"Exd1","ENSMUSG00000048647"
"NRs regulated|Obox regulated|ZGA genes",3,"Exd2","ENSMUSG00000032705"
"NRs regulated",1,"Exoc3","ENSMUSG00000034152"
"NRs regulated",1,"Exoc3l2","ENSMUSG00000011263"
"NRs regulated",1,"Exoc7","ENSMUSG00000020792"
"NRs regulated",1,"Exoc8","ENSMUSG00000074030"
"NRs regulated",1,"Exog","ENSMUSG00000042787"
"NRs regulated",1,"Exosc1","ENSMUSG00000034321"
"NRs regulated|Obox regulated",2,"Exosc10","ENSMUSG00000017264"
"Obox regulated|ZGA genes",2,"Exosc2","ENSMUSG00000039356"
"NRs regulated",1,"Exosc3","ENSMUSG00000028322"
"NRs regulated",1,"Exosc4","ENSMUSG00000034259"
"Dux regulated|NRs regulated|Obox regulated|ZGA genes",4,"Exosc5","ENSMUSG00000061286"
"NRs regulated",1,"Exosc7","ENSMUSG00000025785"
"NRs regulated",1,"Exosc9","ENSMUSG00000027714"
"NRs regulated",1,"Eya3","ENSMUSG00000028886"
"NRs regulated|Obox regulated",2,"F10","ENSMUSG00000031444"
"NRs regulated|Obox regulated",2,"F11r","ENSMUSG00000038235"
"NRs regulated|Obox regulated",2,"F2r","ENSMUSG00000048376"
"NRs regulated",1,"F9","ENSMUSG00000031138"
"NRs regulated",1,"Faap24","ENSMUSG00000030493"
"NRs regulated",1,"Fabp9","ENSMUSG00000027528"
"NRs regulated",1,"Fadd","ENSMUSG00000031077"
"NRs regulated",1,"Fads2","ENSMUSG00000024665"
"NRs regulated",1,"Fads3","ENSMUSG00000024664"
"NRs regulated|Obox regulated|ZGA genes",3,"Faf2","ENSMUSG00000025873"
"Dux regulated",1,"Fahd1","ENSMUSG00000045316"
"NRs regulated",1,"Faiml","ENSMUSG00000096316"
"NRs regulated",1,"Fam102b","ENSMUSG00000040339"
"NRs regulated",1,"Fam118a","ENSMUSG00000022434"
"NRs regulated",1,"Fam118b","ENSMUSG00000050471"
"NRs regulated",1,"Fam120a","ENSMUSG00000038014"
"NRs regulated|Obox regulated",2,"Fam120b","ENSMUSG00000014763"
"NRs regulated",1,"Fam122b","ENSMUSG00000036022"
"NRs regulated",1,"Fam126a","ENSMUSG00000028995"
"NRs regulated",1,"Fam136a","ENSMUSG00000057497"
"NRs regulated",1,"Fam13b","ENSMUSG00000036501"
"NRs regulated",1,"Fam151a","ENSMUSG00000034871"
"NRs regulated",1,"Fam168a","ENSMUSG00000029461"
"NRs regulated",1,"Fam169b","ENSMUSG00000074071"
"NRs regulated",1,"Fam178b","ENSMUSG00000046337"
"NRs regulated",1,"Fam186a","ENSMUSG00000045350"
"NRs regulated",1,"Fam193b","ENSMUSG00000021495"
"NRs regulated",1,"Fam204a","ENSMUSG00000057858"
"NRs regulated|Obox regulated",2,"Fam207a","ENSMUSG00000032977"
"NRs regulated",1,"Fam209","ENSMUSG00000027505"
"NRs regulated",1,"Fam20b","ENSMUSG00000033557"
"NRs regulated",1,"Fam20c","ENSMUSG00000025854"
"NRs regulated",1,"Fam210a","ENSMUSG00000038121"
"NRs regulated",1,"Fam214a","ENSMUSG00000034858"
"NRs regulated",1,"Fam216a","ENSMUSG00000029463"
"NRs regulated",1,"Fam219b","ENSMUSG00000032305"
"NRs regulated",1,"Fam221a","ENSMUSG00000047115"
"NRs regulated",1,"Fam227a","ENSMUSG00000042564"
"NRs regulated",1,"Fam240a","ENSMUSG00000096393"
"NRs regulated",1,"Fam32a","ENSMUSG00000003039"
"NRs regulated|Obox regulated",2,"Fam3a","ENSMUSG00000031399"
"Dux regulated|Obox regulated",2,"Fam43b","ENSMUSG00000078235"
"Obox regulated|ZGA genes",2,"Fam45a","ENSMUSG00000024993"
"NRs regulated|Obox regulated",2,"Fam50a","ENSMUSG00000001962"
"NRs regulated",1,"Fam53b","ENSMUSG00000030956"
"Obox regulated",1,"Fam57b","ENSMUSG00000058966"
"NRs regulated",1,"Fam72a","ENSMUSG00000055184"
"NRs regulated",1,"Fam76a","ENSMUSG00000028878"
"NRs regulated",1,"Fam76b","ENSMUSG00000037808"
"NRs regulated",1,"Fam83g","ENSMUSG00000042377"
"NRs regulated",1,"Fam89a","ENSMUSG00000043068"
"NRs regulated|Obox regulated",2,"Fam98a","ENSMUSG00000002017"
"NRs regulated|Obox regulated",2,"Fam98b","ENSMUSG00000027349"
"NRs regulated",1,"Fanca","ENSMUSG00000032815"
"NRs regulated|Obox regulated",2,"Fancd2","ENSMUSG00000034023"
"NRs regulated|Obox regulated",2,"Fancd2os","ENSMUSG00000033963"
"NRs regulated|Obox regulated",2,"Fancf","ENSMUSG00000092118"
"NRs regulated|Obox regulated",2,"Fancm","ENSMUSG00000055884"
"NRs regulated",1,"Far1","ENSMUSG00000030759"
"NRs regulated",1,"Farp2","ENSMUSG00000034066"
"NRs regulated|Obox regulated",2,"Farsa","ENSMUSG00000003808"
"NRs regulated",1,"Fasn","ENSMUSG00000025153"
"NRs regulated|Obox regulated",2,"Fastkd5","ENSMUSG00000079043"
"NRs regulated",1,"Fau","ENSMUSG00000038274"
"Obox regulated|ZGA genes",2,"Fbl","ENSMUSG00000046865"
"NRs regulated|Obox regulated",2,"Fblim1","ENSMUSG00000006219"
"NRs regulated",1,"Fbln1","ENSMUSG00000006369"
"NRs regulated",1,"Fbp2","ENSMUSG00000021456"
"NRs regulated",1,"Fbrsl1","ENSMUSG00000043323"
"NRs regulated|Obox regulated",2,"Fbxl13","ENSMUSG00000048520"
"NRs regulated",1,"Fbxl18","ENSMUSG00000066640"
"NRs regulated",1,"Fbxl20","ENSMUSG00000020883"
"NRs regulated",1,"Fbxl3","ENSMUSG00000022124"
"NRs regulated",1,"Fbxl5","ENSMUSG00000039753"
"NRs regulated",1,"Fbxl8","ENSMUSG00000033313"
"NRs regulated|Obox regulated|ZGA genes",3,"Fbxo15","ENSMUSG00000034391"
"NRs regulated",1,"Fbxo16","ENSMUSG00000034532"
"NRs regulated",1,"Fbxo22","ENSMUSG00000032309"
"NRs regulated",1,"Fbxo31","ENSMUSG00000052934"
"NRs regulated",1,"Fbxo32","ENSMUSG00000022358"
"NRs regulated|Obox regulated",2,"Fbxo36","ENSMUSG00000073633"
"NRs regulated",1,"Fbxo38","ENSMUSG00000042211"
"NRs regulated",1,"Fbxo41","ENSMUSG00000047013"
"NRs regulated",1,"Fbxo45","ENSMUSG00000035764"
"NRs regulated|Obox regulated",2,"Fbxo47","ENSMUSG00000070336"
"NRs regulated",1,"Fbxo5","ENSMUSG00000019773"
"Dux regulated|NRs regulated|Obox regulated",3,"Fbxo6","ENSMUSG00000055401"
"NRs regulated",1,"Fbxo9","ENSMUSG00000001366"
"NRs regulated",1,"Fbxw11","ENSMUSG00000020271"
"NRs regulated|Obox regulated",2,"Fbxw2","ENSMUSG00000035949"
"NRs regulated",1,"Fbxw9","ENSMUSG00000008167"
"NRs regulated|ZGA genes",2,"Fcf1","ENSMUSG00000021243"
"NRs regulated",1,"Fcgr2b","ENSMUSG00000026656"
"NRs regulated|Obox regulated",2,"Fcgr3","ENSMUSG00000059498"
"NRs regulated|Obox regulated",2,"Fcgrt","ENSMUSG00000003420"
"NRs regulated",1,"Fdft1","ENSMUSG00000021273"
"NRs regulated|ZGA genes",2,"Fdps","ENSMUSG00000059743"
"NRs regulated",1,"Fdxacb1","ENSMUSG00000037845"
"NRs regulated",1,"Fem1a","ENSMUSG00000043683"
"NRs regulated|ZGA genes",2,"Fem1c","ENSMUSG00000033319"
"NRs regulated",1,"Fen1","ENSMUSG00000024742"
"NRs regulated|Obox regulated",2,"Fez1","ENSMUSG00000032118"
"Obox regulated",1,"Fgf1","ENSMUSG00000036585"
"NRs regulated",1,"Fgf17","ENSMUSG00000022101"
"NRs regulated|Obox regulated",2,"Fgf3","ENSMUSG00000031074"
"NRs regulated|Obox regulated",2,"Fgf4","ENSMUSG00000050917"
"NRs regulated",1,"Fgfrl1","ENSMUSG00000008090"
"NRs regulated",1,"Fgr","ENSMUSG00000028874"
"NRs regulated",1,"Fhl2","ENSMUSG00000008136"
"NRs regulated",1,"Fibcd1","ENSMUSG00000026841"
"Dux regulated|Obox regulated",2,"Ficd","ENSMUSG00000053334"
"NRs regulated",1,"Fig4","ENSMUSG00000038417"
"NRs regulated|Obox regulated",2,"Fignl1","ENSMUSG00000035455"
"NRs regulated",1,"Filip1l","ENSMUSG00000043336"
"NRs regulated",1,"Fis1","ENSMUSG00000019054"
"Obox regulated",1,"Fkbp10","ENSMUSG00000001555"
"NRs regulated",1,"Fkbp1b","ENSMUSG00000020635"
"NRs regulated",1,"Fkbp2","ENSMUSG00000056629"
"NRs regulated|ZGA genes",2,"Fkbp3","ENSMUSG00000020949"
"Dux regulated|NRs regulated|ZGA genes",3,"Fkbp4","ENSMUSG00000030357"
"NRs regulated",1,"Fkbp6","ENSMUSG00000040013"
"NRs regulated",1,"Fkbpl","ENSMUSG00000033739"
"NRs regulated|Obox regulated",2,"Flot1","ENSMUSG00000059714"
"NRs regulated|Obox regulated",2,"Flot2","ENSMUSG00000061981"
"Obox regulated",1,"Flt3l","ENSMUSG00000110206"
"NRs regulated",1,"Flvcr1","ENSMUSG00000066595"
"NRs regulated",1,"Flvcr2","ENSMUSG00000034258"
"NRs regulated",1,"Flywch1","ENSMUSG00000040097"
"Dux regulated|NRs regulated|Obox regulated",3,"Flywch2","ENSMUSG00000023911"
"NRs regulated",1,"Fmr1","ENSMUSG00000000838"
"NRs regulated|ZGA genes",2,"Fmr1nb","ENSMUSG00000062170"
"NRs regulated",1,"Fnbp1","ENSMUSG00000075415"
"NRs regulated",1,"Fnbp4","ENSMUSG00000008200"
"NRs regulated",1,"Fnip2","ENSMUSG00000061175"
"NRs regulated",1,"Fntb","ENSMUSG00000033373"
"NRs regulated|Obox regulated",2,"Folr1","ENSMUSG00000001827"
"Obox regulated",1,"Foxa1","ENSMUSG00000035451"
"NRs regulated",1,"Foxa3","ENSMUSG00000040891"
"Dux regulated|NRs regulated",2,"Foxi3","ENSMUSG00000055874"
"NRs regulated|Obox regulated",2,"Foxj2","ENSMUSG00000003154"
"Dux regulated|NRs regulated|Obox regulated|ZGA genes",4,"Foxr1","ENSMUSG00000074397"
"NRs regulated",1,"Frem2","ENSMUSG00000037016"
"NRs regulated|Obox regulated",2,"Frg1","ENSMUSG00000031590"
"NRs regulated",1,"Frg2f1","ENSMUSG00000087385"
"NRs regulated",1,"Frmd6","ENSMUSG00000048285"
"NRs regulated",1,"Frmd8","ENSMUSG00000024816"
"Obox regulated",1,"Frmpd1os","ENSMUSG00000086284"
"NRs regulated|Obox regulated",2,"Frrs1","ENSMUSG00000033386"
"NRs regulated",1,"Fsbp","ENSMUSG00000094595"
"NRs regulated",1,"Fscn1","ENSMUSG00000029581"
"NRs regulated",1,"Fsip1","ENSMUSG00000027344"
"NRs regulated|Obox regulated",2,"Ftsj1","ENSMUSG00000031171"
"NRs regulated|Obox regulated",2,"Ftsj3","ENSMUSG00000020706"
"NRs regulated",1,"Fubp1","ENSMUSG00000028034"
"NRs regulated",1,"Fubp3","ENSMUSG00000026843"
"Obox regulated",1,"Fuca2","ENSMUSG00000019810"
"Dux regulated|Obox regulated|ZGA genes",3,"Fundc1","ENSMUSG00000025040"
"NRs regulated",1,"Fuom","ENSMUSG00000025466"
"NRs regulated",1,"Fut10","ENSMUSG00000046152"
"NRs regulated",1,"Fut2","ENSMUSG00000055978"
"NRs regulated|Obox regulated",2,"Fut9","ENSMUSG00000055373"
"NRs regulated",1,"Fv1","ENSMUSG00000070583"
"NRs regulated",1,"Fxn","ENSMUSG00000059363"
"NRs regulated",1,"Fxr1","ENSMUSG00000027680"
"NRs regulated",1,"Fyttd1","ENSMUSG00000022800"
"Obox regulated",1,"Fzd2","ENSMUSG00000050288"
"NRs regulated",1,"Fzd3","ENSMUSG00000007989"
"NRs regulated|ZGA genes",2,"G2e3","ENSMUSG00000035293"
"NRs regulated",1,"G3bp1","ENSMUSG00000018583"
"NRs regulated|Obox regulated",2,"G6pc","ENSMUSG00000078650"
"NRs regulated",1,"Gab1","ENSMUSG00000031714"
"NRs regulated|Obox regulated",2,"Gab3","ENSMUSG00000032750"
"NRs regulated|ZGA genes",2,"Gabarap","ENSMUSG00000018567"
"NRs regulated|Obox regulated|ZGA genes",3,"Gabarapl2","ENSMUSG00000031950"
"NRs regulated",1,"Gabbr1","ENSMUSG00000024462"
"NRs regulated",1,"Gabbr2","ENSMUSG00000039809"
"Dux regulated|NRs regulated|Obox regulated",3,"Gabpa","ENSMUSG00000008976"
"NRs regulated",1,"Gabpb1","ENSMUSG00000027361"
"NRs regulated",1,"Gabpb2","ENSMUSG00000038766"
"Obox regulated",1,"Gabrd","ENSMUSG00000029054"
"NRs regulated",1,"Gabrp","ENSMUSG00000020159"
"NRs regulated",1,"Gadd45gip1","ENSMUSG00000033751"
"NRs regulated",1,"Gak","ENSMUSG00000062234"
"Obox regulated",1,"Gal3st1","ENSMUSG00000049721"
"NRs regulated|Obox regulated",2,"Gal3st2","ENSMUSG00000094651"
"NRs regulated",1,"Gal3st4","ENSMUSG00000075593"
"NRs regulated",1,"Galk1","ENSMUSG00000020766"
"NRs regulated",1,"Galk2","ENSMUSG00000027207"
"NRs regulated",1,"Galns","ENSMUSG00000015027"
"NRs regulated|Obox regulated",2,"Galnt11","ENSMUSG00000038072"
"NRs regulated",1,"Galntl5","ENSMUSG00000028938"
"NRs regulated",1,"Gan","ENSMUSG00000052557"
"NRs regulated|Obox regulated",2,"Gapt","ENSMUSG00000046006"
"NRs regulated|Obox regulated",2,"Gapvd1","ENSMUSG00000026867"
"NRs regulated|Obox regulated",2,"Gart","ENSMUSG00000022962"
"NRs regulated|Obox regulated",2,"Gata1","ENSMUSG00000031162"
"NRs regulated|Obox regulated",2,"Gata4","ENSMUSG00000021944"
"NRs regulated",1,"Gatad2b","ENSMUSG00000042390"
"NRs regulated",1,"Gatb","ENSMUSG00000028085"
"NRs regulated",1,"Gatd1","ENSMUSG00000051007"
"NRs regulated",1,"Gba","ENSMUSG00000028048"
"NRs regulated",1,"Gbgt1","ENSMUSG00000026829"
"NRs regulated",1,"Gbx1","ENSMUSG00000067724"
"NRs regulated",1,"Gc","ENSMUSG00000035540"
"NRs regulated",1,"Gca","ENSMUSG00000026893"
"NRs regulated",1,"Gcgr","ENSMUSG00000025127"
"NRs regulated",1,"Gclc","ENSMUSG00000032350"
"NRs regulated",1,"Gclm","ENSMUSG00000028124"
"NRs regulated",1,"Gcm1","ENSMUSG00000023333"
"NRs regulated",1,"Gcnt1","ENSMUSG00000038843"
"Dux regulated|NRs regulated",2,"Gcnt2","ENSMUSG00000021360"
"NRs regulated",1,"Gcnt7","ENSMUSG00000074569"
"NRs regulated|Obox regulated|ZGA genes",3,"Gcsh","ENSMUSG00000034424"
"NRs regulated",1,"Gdap2","ENSMUSG00000027865"
"NRs regulated|Obox regulated",2,"Gde1","ENSMUSG00000033917"
"NRs regulated",1,"Gdf11","ENSMUSG00000025352"
"NRs regulated|Obox regulated",2,"Gdf3","ENSMUSG00000030117"
"NRs regulated|Obox regulated",2,"Gdf5","ENSMUSG00000038259"
"NRs regulated|Obox regulated",2,"Gdpgp1","ENSMUSG00000050973"
"NRs regulated|Obox regulated",2,"Gemin2","ENSMUSG00000060121"
"Obox regulated",1,"Gemin4","ENSMUSG00000049396"
"NRs regulated|Obox regulated",2,"Gemin5","ENSMUSG00000037275"
"NRs regulated",1,"Gemin6","ENSMUSG00000055760"
"NRs regulated",1,"Gen1","ENSMUSG00000051235"
"Obox regulated",1,"Gfer","ENSMUSG00000040888"
"NRs regulated",1,"Gfm1","ENSMUSG00000027774"
"NRs regulated|Obox regulated",2,"Gfod2","ENSMUSG00000013150"
"NRs regulated|Obox regulated|ZGA genes",3,"Gfpt1","ENSMUSG00000029992"
"NRs regulated|Obox regulated",2,"Gfra3","ENSMUSG00000024366"
"NRs regulated",1,"Gga1","ENSMUSG00000033128"
"NRs regulated",1,"Ggact","ENSMUSG00000041625"
"NRs regulated",1,"Ggnbp2","ENSMUSG00000020530"
"NRs regulated",1,"Ggps1","ENSMUSG00000021302"
"Dux regulated|NRs regulated|Obox regulated",3,"Ggt6","ENSMUSG00000040471"
"NRs regulated",1,"Ggt7","ENSMUSG00000027603"
"NRs regulated",1,"Ghitm","ENSMUSG00000041028"
"NRs regulated",1,"Gid8","ENSMUSG00000027573"
"NRs regulated|Obox regulated",2,"Gigyf2","ENSMUSG00000048000"
"NRs regulated",1,"Gimap3","ENSMUSG00000039264"
"NRs regulated",1,"Gin1","ENSMUSG00000026333"
"NRs regulated|Obox regulated",2,"Gins1","ENSMUSG00000027454"
"Obox regulated",1,"Gins2","ENSMUSG00000031821"
"NRs regulated|Obox regulated",2,"Gins3","ENSMUSG00000031669"
"NRs regulated",1,"Gip","ENSMUSG00000014351"
"NRs regulated",1,"Gipc2","ENSMUSG00000039131"
"NRs regulated|Obox regulated",2,"Gja1","ENSMUSG00000050953"
"NRs regulated|Obox regulated",2,"Gja3","ENSMUSG00000048582"
"NRs regulated",1,"Gjb1","ENSMUSG00000047797"
"NRs regulated",1,"Gk5","ENSMUSG00000041440"
"NRs regulated|Obox regulated",2,"Gla","ENSMUSG00000031266"
"NRs regulated|Obox regulated",2,"Glb1","ENSMUSG00000045594"
"NRs regulated",1,"Glb1l","ENSMUSG00000026200"
"NRs regulated",1,"Glce","ENSMUSG00000032252"
"NRs regulated|Obox regulated",2,"Gldc","ENSMUSG00000024827"
"NRs regulated",1,"Gle1","ENSMUSG00000019715"
"NRs regulated",1,"Glg1","ENSMUSG00000003316"
"NRs regulated",1,"Glipr2","ENSMUSG00000028480"
"NRs regulated|Obox regulated",2,"Glis2","ENSMUSG00000014303"
"NRs regulated|Obox regulated",2,"Glmp","ENSMUSG00000001418"
"NRs regulated|Obox regulated",2,"Glod5","ENSMUSG00000031163"
"NRs regulated",1,"Glrx2","ENSMUSG00000018196"
"NRs regulated|ZGA genes",2,"Glrx3","ENSMUSG00000031068"
"NRs regulated",1,"Gls","ENSMUSG00000026103"
"Obox regulated",1,"Gls2","ENSMUSG00000044005"
"NRs regulated|Obox regulated",2,"Glud1","ENSMUSG00000021794"
"Dux regulated|NRs regulated|ZGA genes",3,"Glul","ENSMUSG00000026473"
"NRs regulated",1,"Glyr1","ENSMUSG00000022536"
"NRs regulated",1,"Gm10036","ENSMUSG00000058064"
"NRs regulated",1,"Gm10053","ENSMUSG00000058927"
"NRs regulated",1,"Gm10060","ENSMUSG00000110669"
"NRs regulated",1,"Gm10108","ENSMUSG00000062038"
"NRs regulated",1,"Gm10110","ENSMUSG00000062093"
"NRs regulated",1,"Gm10123","ENSMUSG00000062933"
"NRs regulated",1,"Gm10130","ENSMUSG00000095315"
"NRs regulated",1,"Gm10131","ENSMUSG00000063412"
"NRs regulated",1,"Gm10139","ENSMUSG00000063905"
"NRs regulated",1,"Gm10177","ENSMUSG00000090136"
"NRs regulated",1,"Gm10182","ENSMUSG00000094627"
"NRs regulated",1,"Gm10184","ENSMUSG00000066878"
"NRs regulated",1,"Gm10226","ENSMUSG00000067929"
"NRs regulated",1,"Gm10240","ENSMUSG00000068397"
"NRs regulated",1,"Gm10241","ENSMUSG00000084838"
"NRs regulated",1,"Gm10282","ENSMUSG00000070713"
"NRs regulated",1,"Gm10288","ENSMUSG00000070343"
"NRs regulated",1,"Gm10319","ENSMUSG00000071204"
"NRs regulated",1,"Gm10323","ENSMUSG00000114816"
"NRs regulated",1,"Gm10330","ENSMUSG00000071362"
"NRs regulated",1,"Gm10343","ENSMUSG00000071671"
"Obox regulated",1,"Gm10354","ENSMUSG00000072188"
"NRs regulated",1,"Gm10439","ENSMUSG00000072923"
"NRs regulated",1,"Gm10509","ENSMUSG00000073448"
"NRs regulated",1,"Gm10557","ENSMUSG00000073647"
"Obox regulated",1,"Gm10653","ENSMUSG00000074250"
"NRs regulated",1,"Gm10698","ENSMUSG00000079884"
"NRs regulated",1,"Gm1070","ENSMUSG00000073018"
"NRs regulated",1,"Gm10705","ENSMUSG00000074506"
"ZGA genes",1,"Gm10717","ENSMUSG00000095891"
"ZGA genes",1,"Gm10718","ENSMUSG00000095186"
"ZGA genes",1,"Gm10719","ENSMUSG00000095547"
"NRs regulated",1,"Gm10720","ENSMUSG00000074564"
"NRs regulated",1,"Gm10769","ENSMUSG00000114426"
"NRs regulated",1,"Gm10774","ENSMUSG00000074846"
"NRs regulated",1,"Gm10778","ENSMUSG00000096856"
"ZGA genes",1,"Gm10800","ENSMUSG00000075014"
"ZGA genes",1,"Gm10801","ENSMUSG00000075015"
"NRs regulated",1,"Gm10923","ENSMUSG00000078289"
"NRs regulated",1,"Gm10988","ENSMUSG00000108926"
"ZGA genes",1,"Gm11237","ENSMUSG00000094116"
"ZGA genes",1,"Gm11239","ENSMUSG00000095048"
"NRs regulated",1,"Gm11360","ENSMUSG00000113281"
"NRs regulated",1,"Gm1140","ENSMUSG00000079578"
"NRs regulated",1,"Gm11400","ENSMUSG00000081208"
"NRs regulated",1,"Gm11405","ENSMUSG00000083767"
"Obox regulated",1,"Gm11413","ENSMUSG00000086321"
"NRs regulated",1,"Gm11427","ENSMUSG00000083161"
"NRs regulated",1,"Gm11437","ENSMUSG00000051452"
"NRs regulated",1,"Gm11478","ENSMUSG00000083992"
"NRs regulated",1,"Gm11486","ENSMUSG00000080222"
